,type,word,position,stemmed,polarity
2399,1.0,emotion,noun,n,0
2400,1.0,emotional,adj,n,-1
2401,0.5,emotions,adj,n,0
2402,0.5,emotions,noun,n,0
2403,1.0,empathize,verb,y,-1
2404,1.0,empathy,noun,n,-1
2405,0.5,emphasise,adj,n,0
2406,0.5,emphasise,noun,n,0
2407,1.0,emphatic,anypos,n,-1
2408,1.0,emphatically,anypos,n,-1
2409,0.5,empower,verb,y,1
2410,0.5,empowerment,noun,n,1
2411,1.0,emptiness,adj,n,-1
2412,1.0,emptiness,noun,n,-1
2413,0.5,empty,adj,n,-1
2414,0.5,enable,verb,y,1
2415,1.0,enchant,verb,y,1
2416,1.0,enchanted,anypos,n,1
2417,1.0,enchanting,anypos,n,1
2418,1.0,enchantingly,anypos,n,1
2419,0.5,encourage,verb,y,1
2420,1.0,encouragement,adj,n,1
2421,1.0,encouragement,noun,n,1
2422,1.0,encouraging,adj,n,1
2423,1.0,encouraging,noun,n,1
2424,1.0,encouragingly,anypos,n,1
2425,0.5,encroach,verb,y,-1
2426,0.5,encroachment,noun,n,-1
2427,1.0,endanger,verb,y,-1
2428,1.0,endear,verb,y,1
2429,1.0,endearing,adj,n,1
2430,0.5,endless,adj,n,-1
2431,1.0,endorse,verb,y,1
2432,1.0,endorsement,adj,n,1
2433,1.0,endorsement,noun,n,1
2434,1.0,endorser,noun,n,1
2435,1.0,endurable,adj,n,1
2436,1.0,endure,verb,y,1
2437,1.0,enduring,adj,n,1
2438,0.5,enemies,adj,n,-1
2439,0.5,enemies,noun,n,-1
2440,0.5,enemy,noun,n,-1
2441,0.5,energetic,adj,n,1
2442,0.5,energetic,noun,n,1
2443,0.5,energize,verb,y,1
2444,1.0,enervate,verb,y,-1
2445,1.0,enfeeble,verb,y,-1
2446,1.0,enflame,verb,y,-1
2447,0.5,engage,verb,y,0
2448,1.0,engaging,adj,n,1
2449,0.5,engross,verb,y,0
2450,1.0,engrossing,anypos,n,1
2451,0.5,engulf,verb,y,-1
2452,0.5,enhance,verb,y,1
2453,0.5,enhanced,adj,n,1
2454,0.5,enhancement,noun,n,1
2455,1.0,enjoin,verb,y,-1
2456,0.5,enjoy,verb,y,1
2457,1.0,enjoyable,adj,n,1
2458,1.0,enjoyably,adverb,n,1
2459,1.0,enjoyment,noun,n,1
2460,0.5,enlighten,verb,y,1
2461,0.5,enlightenment,noun,n,1
2462,0.5,enliven,verb,y,1
2463,1.0,enmity,noun,n,-1
2464,1.0,ennoble,verb,y,1
2465,1.0,enormities,noun,n,-1
2466,1.0,enormity,noun,n,-1
2467,1.0,enormous,anypos,n,-1
2468,1.0,enormously,anypos,n,-1
2469,0.5,enough,anypos,y,0
2470,1.0,enrage,verb,y,-1
2471,1.0,enraged,adj,n,-1
2472,1.0,enrapt,adj,n,1
2473,0.5,enrapture,verb,y,1
2474,1.0,enraptured,anypos,y,1
2475,0.5,enrich,verb,y,1
2476,0.5,enrichment,noun,n,1
2477,1.0,enslave,verb,y,-1
2478,0.5,ensure,verb,y,1
2479,0.5,entangle,verb,y,-1
2480,0.5,entanglement,noun,n,-1
2481,0.5,enterprising,adj,n,1
2482,0.5,entertain,verb,y,1
2483,1.0,entertaining,adj,n,1
2484,1.0,enthral,verb,y,1
2485,1.0,enthrall,verb,y,1
2486,1.0,enthralled,anypos,y,1
2487,1.0,enthuse,verb,y,1
2488,1.0,enthusiasm,noun,n,1
2489,1.0,enthusiast,noun,n,1
2490,1.0,enthusiastic,adj,n,1
2491,1.0,enthusiastically,adverb,n,1
2492,1.0,entice,verb,y,1
2493,1.0,enticing,anypos,n,1
2494,1.0,enticingly,anypos,n,1
2495,0.5,entire,anypos,n,0
2496,1.0,entirely,anypos,n,0
2497,0.5,entrance,verb,y,1
2498,1.0,entranced,anypos,y,1
2499,1.0,entrancing,adj,n,1
2500,1.0,entrap,verb,y,-1
2501,1.0,entrapment,noun,n,-1
2502,1.0,entreat,verb,y,1
2503,1.0,entreatingly,anypos,n,1
2504,1.0,entrenchment,adj,n,0
2505,1.0,entrenchment,noun,n,0
2506,0.5,entrust,verb,y,1
2507,1.0,enviable,adj,n,1
2508,1.0,enviably,anypos,n,1
2509,1.0,envious,adj,n,-1
2510,1.0,enviously,anypos,n,-1
2511,1.0,enviousness,noun,n,-1
2512,0.5,envision,verb,y,1
2513,0.5,envisions,adj,n,1
2514,0.5,envisions,noun,n,1
2515,1.0,envy,noun,n,-1
2516,1.0,envy,verb,y,-1
2517,1.0,epic,adj,n,1
2518,0.5,epidemic,adj,n,-1
2519,1.0,epitome,noun,n,1
2520,0.5,equality,adj,n,1
2521,0.5,equality,noun,n,1
2522,0.5,equitable,adj,n,1
2523,1.0,equivocal,adj,n,-1
2524,0.5,eradicate,verb,y,-1
2525,0.5,erase,verb,y,-1
2526,0.5,erode,verb,y,-1
2527,0.5,erosion,noun,n,-1
2528,1.0,err,verb,y,-1
2529,0.5,errant,adj,n,-1
2530,1.0,erratic,adj,n,-1
2531,1.0,erratically,adverb,n,-1
2532,1.0,erroneous,adj,n,-1
2533,1.0,erroneous,anypos,y,-1
2534,1.0,erroneously,anypos,n,-1
2535,0.5,error,adj,n,-1
2536,0.5,error,noun,n,-1
2537,1.0,erudite,adj,n,1
2538,0.5,escapade,noun,n,-1
2539,1.0,eschew,verb,y,-1
2540,0.5,esoteric,adj,n,-1
2541,0.5,essential,adj,n,1
2542,1.0,especially,anypos,n,1
2543,1.0,esteem,noun,n,1
2544,1.0,esteem,verb,y,1
2545,1.0,estranged,adj,n,-1
2546,0.5,established,adj,n,1
2547,0.5,eternal,adj,n,-1
2548,1.0,eternity,adj,n,1
2549,1.0,eternity,noun,n,1
2550,1.0,ethical,adj,n,1
2551,1.0,eulogize,verb,y,1
2552,1.0,euphoria,noun,n,1
2553,1.0,euphoric,adj,n,1
2554,1.0,euphorically,anypos,n,1
2555,1.0,evaluate,verb,y,0
2556,0.5,evaluation,adj,n,0
2557,0.5,evaluation,noun,n,0
2558,0.5,evade,verb,y,-1
2559,0.5,evasion,noun,n,-1
2560,0.5,evasive,adj,n,-1
2561,0.5,even,adverb,n,1
2562,0.5,evenly,adverb,n,1
2563,0.5,eventful,adj,n,1
2564,1.0,everlasting,adj,n,1
2565,0.5,evident,anypos,y,1
2566,1.0,evidently,anypos,y,1
2567,1.0,evil,adj,n,-1
2568,1.0,evil,noun,n,-1
2569,1.0,evildoer,noun,n,-1
2570,1.0,evils,adj,n,-1
2571,1.0,evils,noun,n,-1
2572,1.0,eviscerate,verb,y,-1
2573,1.0,evocative,adj,n,1
2574,1.0,exacerbate,verb,y,-1
2575,1.0,exact,adj,n,0
2576,0.5,exacting,adj,n,-1
2577,1.0,exactly,anypos,n,0
2578,1.0,exaggerate,verb,y,-1
2579,1.0,exaggeration,adj,n,-1
2580,1.0,exaggeration,noun,n,-1
2581,1.0,exalt,adj,n,1
2582,1.0,exalt,verb,y,1
2583,1.0,exaltation,noun,n,1
2584,1.0,exalted,adj,n,1
2585,1.0,exaltedly,adverb,n,1
2586,1.0,exalting,adj,n,1
2587,1.0,exaltingly,anypos,n,1
2588,1.0,exasperate,verb,y,-1
2589,1.0,exasperation,noun,n,-1
2590,1.0,exasperating,adj,n,-1
2591,1.0,exasperatingly,anypos,y,-1
2592,1.0,exceed,verb,y,1
2593,1.0,exceeding,adj,n,1
2594,1.0,exceedingly,anypos,n,1
2595,1.0,excel,verb,y,1
2596,1.0,excellence,noun,n,1
2597,1.0,excellency,noun,n,1
2598,1.0,excellent,anypos,n,1
2599,1.0,excellently,anypos,n,1
2600,1.0,exceptional,anypos,n,1
2601,1.0,exceptionally,anypos,n,1
2602,1.0,excessive,adj,n,-1
2603,1.0,excessively,adj,n,-1
2604,0.5,excite,verb,y,1
2605,1.0,excited,adj,n,1
2606,1.0,excitedly,anypos,n,1
2607,1.0,excitedness,noun,n,1
2608,1.0,excitement,noun,n,1
2609,1.0,exciting,adj,n,1
2610,1.0,excitingly,adverb,n,1
2611,1.0,exclaim,verb,y,-1
2612,0.5,exclude,verb,y,-1
2613,0.5,exclusion,noun,n,-1
2614,0.5,exclusive,adj,n,1
2615,0.5,exclusively,adj,n,0
2616,1.0,excoriate,verb,y,-1
2617,1.0,excruciating,anypos,n,-1
2618,1.0,excruciatingly,anypos,n,-1
2619,1.0,excusable,adj,n,1
2620,1.0,excusable,noun,n,1
2621,0.5,excuse,adj,n,-1
2622,0.5,excuse,noun,n,-1
2623,0.5,excuse,verb,y,1
2624,0.5,excuses,adj,n,-1
2625,0.5,excuses,noun,n,-1
2626,1.0,execrate,verb,y,-1
2627,1.0,exemplar,noun,n,1
2628,1.0,exemplary,adj,n,1
2629,0.5,exhaust,verb,y,-1
2630,0.5,exhaustion,noun,n,-1
2631,0.5,exhaustive,adj,n,1
2632,0.5,exhaustively,adverb,n,1
2633,1.0,exhilarate,verb,y,1
2634,1.0,exhilarating,anypos,n,1
2635,1.0,exhilaratingly,anypos,n,1
2636,1.0,exhilaration,noun,n,1
2637,1.0,exhort,verb,y,-1
2638,0.5,exile,verb,y,-1
2639,1.0,exonerate,verb,y,1
2640,1.0,exorbitant,adj,n,-1
2641,1.0,exorbitantance,noun,n,-1
2642,1.0,exorbitantly,anypos,n,-1
2643,1.0,expansive,adj,n,1
2644,0.5,expectation,adj,n,0
2645,0.5,expectation,noun,n,0
2646,0.5,expedient,adj,n,-1
2647,0.5,expediencies,adj,n,-1
2648,0.5,expediencies,noun,n,-1
2649,0.5,expel,verb,y,-1
2650,0.5,expensive,adj,n,-1
2651,0.5,expensive,noun,n,-1
2652,0.5,experienced,adj,n,1
2653,0.5,expert,adj,n,1
2654,1.0,expertly,adverb,n,1
2655,1.0,expire,verb,y,-1
2656,1.0,explicit,adj,n,1
2657,1.0,explicitly,adverb,n,1
2658,0.5,explode,verb,y,-1
2659,1.0,exploit,verb,y,-1
2660,1.0,exploitation,adj,n,-1
2661,1.0,exploitation,noun,n,-1
2662,0.5,expose,verb,y,-1
2663,0.5,exposed,adj,n,-1
2664,0.5,explosive,adj,n,-1
2665,0.5,expound,verb,y,0
2666,0.5,expression,adj,n,0
2667,0.5,expression,noun,n,0
2668,0.5,expressions,adj,n,0
2669,0.5,expressions,noun,n,0
2670,0.5,expressive,adj,n,1
2671,0.5,expropriate,adj,n,-1
2672,0.5,expropriate,noun,n,-1
2673,0.5,expropriation,adj,n,-1
2674,0.5,expropriation,noun,n,-1
2675,0.5,expulse,verb,y,-1
2676,1.0,expunge,verb,y,-1
2677,1.0,exquisite,adj,n,1
2678,1.0,exquisitely,adverb,n,1
2679,1.0,extemporize,verb,y,0
2680,0.5,extensive,adj,n,0
2681,1.0,extensively,anypos,y,0
2682,1.0,exterminate,verb,y,-1
2683,1.0,extermination,noun,n,-1
2684,0.5,extinguish,verb,y,-1
2685,1.0,extol,verb,y,1
2686,1.0,extoll,verb,y,1
2687,0.5,extort,verb,y,-1
2688,1.0,extortion,noun,n,-1
2689,0.5,extraneous,adj,n,-1
2690,1.0,extraordinarily,anypos,n,1
2691,1.0,extraordinary,anypos,n,1
2692,1.0,extravagance,noun,n,-1
2693,1.0,extravagant,adj,n,-1
2694,1.0,extravagantly,anypos,n,-1
2695,0.5,extreme,adj,n,-1
2696,1.0,extreme,anypos,n,-1
2697,1.0,extremely,anypos,n,-1
2698,0.5,extremism,adj,n,-1
2699,0.5,extremism,noun,n,-1
2700,0.5,extremist,adj,n,-1
2701,0.5,extremists,adj,n,-1
2702,0.5,extremists,noun,n,-1
2703,1.0,exuberance,noun,n,1
2704,1.0,exuberant,adj,n,1
2705,1.0,exuberantly,anypos,n,1
2706,1.0,exult,verb,y,1
2707,1.0,exultation,noun,n,1
2708,1.0,exultingly,anypos,n,1
2709,0.5,eyebrows,adj,n,0
2710,0.5,eyebrows,noun,n,0
2711,0.5,fabricate,verb,y,-1
2712,1.0,fabrication,noun,n,-1
2713,1.0,fabulous,adj,n,1
2714,1.0,fabulously,anypos,n,1
2715,1.0,facetious,adj,n,-1
2716,1.0,facetiously,adverb,n,-1
2717,0.5,facilitate,verb,y,1
2718,1.0,fact,anypos,n,0
2719,1.0,facts,anypos,n,0
2720,0.5,factual,anypos,n,0
2721,0.5,fading,anypos,n,-1
2722,0.5,fail,verb,y,-1
2723,1.0,failing,noun,n,-1
2724,0.5,failure,adj,n,-1
2725,0.5,failure,noun,n,-1
2726,0.5,failures,adj,n,-1
2727,0.5,failures,noun,n,-1
2728,0.5,faint,adj,n,-1
2729,1.0,fainthearted,adj,n,-1
2730,0.5,fair,adj,n,1
2731,0.5,fair,noun,n,1
2732,0.5,fairly,adverb,n,1
2733,0.5,fairness,adj,n,1
2734,0.5,fairness,noun,n,1
2735,1.0,faith,adj,n,1
2736,1.0,faith,noun,n,1
2737,1.0,faithful,adj,n,1
2738,1.0,faithful,noun,n,1
2739,1.0,faithfully,anypos,n,1
2740,1.0,faithfulness,noun,n,1
2741,1.0,faithless,adj,n,-1
2742,1.0,fake,adj,n,-1
2743,0.5,fall,verb,y,-1
2744,1.0,fallacies,adj,n,-1
2745,1.0,fallacies,noun,n,-1
2746,1.0,fallacious,adj,n,-1
2747,1.0,fallaciously,adverb,n,-1
2748,1.0,fallaciousness,noun,n,-1
2749,1.0,fallacy,noun,n,-1
2750,1.0,fallout,noun,n,-1
2751,1.0,false,adj,n,-1
2752,1.0,false,anypos,n,-1
2753,1.0,falsehood,noun,n,-1
2754,1.0,falsely,anypos,n,-1
2755,1.0,falsify,verb,y,-1
2756,1.0,falter,verb,y,-1
2757,0.5,famed,adj,n,1
2758,0.5,familiar,adj,n,0
2759,0.5,familiar,anypos,y,0
2760,1.0,fame,noun,n,1
2761,1.0,famed,adj,n,1
2762,1.0,famine,noun,n,-1
2763,1.0,famished,adj,n,-1
2764,0.5,famous,adj,n,1
2765,1.0,famously,adj,n,1
2766,1.0,fanatic,noun,n,-1
2767,1.0,fanatical,adj,n,-1
2768,1.0,fanatically,anypos,n,-1
2769,1.0,fanaticism,noun,n,-1
2770,1.0,fanatics,noun,n,-1
2771,1.0,fanciful,adj,n,-1
2772,1.0,fancy,adj,n,1
2773,1.0,fancy,verb,y,1
2774,1.0,fanfare,adj,n,1
2775,1.0,fanfare,noun,n,1
2776,1.0,fantastic,anypos,n,1
2777,1.0,fantastically,anypos,n,1
2778,1.0,fantasy,adj,n,1
2779,1.0,fantasy,noun,n,1
2780,1.0,far-fetched,adj,n,-1
2781,0.5,far-reaching,adj,n,0
2782,1.0,farfetched,adj,n,-1
2783,1.0,farce,noun,n,-1
2784,1.0,farcical,anypos,n,-1
2785,1.0,farcical-yet-provocative,adj,n,-1
2786,1.0,farcically,anypos,n,-1
2787,0.5,farsighted,adj,n,1
2788,1.0,fascinate,verb,y,1
2789,1.0,fascinating,anypos,n,1
2790,1.0,fascinatingly,anypos,n,1
2791,1.0,fascination,anypos,n,1
2792,1.0,fascism,adj,n,-1
2793,1.0,fascism,noun,n,-1
2794,1.0,fascist,anypos,n,-1
2795,1.0,fashionable,adj,n,1
2796,1.0,fashionably,adverb,n,1
2797,0.5,fast,adj,n,0
2798,0.5,fast-growing,adj,n,1
2799,0.5,fast-paced,adj,n,1
2800,0.5,fastest-growing,adj,n,1
2801,1.0,fastidious,adj,n,-1
2802,1.0,fastidiously,adverb,n,-1
2803,1.0,fastuous,adj,n,-1
2804,0.5,fat,adj,n,-1
2805,0.5,fatal,adj,n,-1
2806,1.0,fatalistic,adj,n,-1
2807,1.0,fatalistically,adverb,n,-1
2808,0.5,fatally,adverb,n,-1
2809,1.0,fateful,adj,n,-1
2810,1.0,fatefully,adverb,n,-1
2811,0.5,fathom,verb,y,1
2812,1.0,fathomless,adj,n,-1
2813,0.5,fatigue,noun,n,-1
2814,0.5,fatty,adj,n,-1
2815,1.0,fatuity,noun,n,-1
2816,1.0,fatuous,adj,n,-1
2817,1.0,fatuously,adverb,n,-1
2818,1.0,fault,verb,y,-1
2819,0.5,faulty,adj,n,-1
2820,0.5,favor,adj,n,1
2821,0.5,favor,noun,n,1
2822,1.0,favor,verb,y,1
2823,1.0,favorable,adj,n,1
2824,1.0,favorable,anypos,y,1
2825,0.5,favored,adj,n,1
2826,1.0,favorite,adj,n,1
2827,1.0,fawn,verb,y,1
2828,1.0,fawningly,adverb,n,-1
2829,1.0,favour,noun,n,1
2830,0.5,faze,verb,y,-1
2831,1.0,fear,noun,n,-1
2832,1.0,fear,verb,y,-1
2833,1.0,fearful,adj,n,-1
2834,1.0,fearfully,anypos,n,-1
2835,1.0,fearless,adj,n,1
2836,1.0,fearlessly,adverb,n,1
2837,1.0,fears,adj,n,-1
2838,1.0,fears,noun,n,-1
2839,1.0,fearsome,adj,n,-1
2840,0.5,feasible,adj,n,1
2841,0.5,feasibly,adverb,n,1
2842,0.5,feat,noun,n,1
2843,1.0,featly,anypos,n,1
2844,1.0,feckless,adj,n,-1
2845,0.5,feeble,adj,n,-1
2846,0.5,feeblely,adj,n,-1
2847,1.0,feebleminded,adj,n,-1
2848,1.0,feel,anypos,n,0
2849,1.0,feels,anypos,n,0
2850,1.0,felt,verb,n,0
2851,1.0,feeling,adj,n,0
2852,1.0,feeling,noun,n,0
2853,1.0,feeling,verb,n,0
2854,1.0,feelings,adj,n,0
2855,1.0,feelings,noun,n,0
2856,0.5,feign,verb,y,-1
2857,0.5,feint,noun,n,-1
2858,1.0,feisty,adj,n,1
2859,1.0,feisty,noun,n,1
2860,1.0,felicitate,verb,y,1
2861,1.0,felicitous,adj,n,1
2862,1.0,felicity,noun,n,1
2863,1.0,fell,adj,n,-1
2864,0.5,felon,noun,n,-1
2865,0.5,felonious,adj,n,-1
2866,1.0,ferocious,adj,n,-1
2867,1.0,ferociously,adverb,n,-1
2868,1.0,ferocity,noun,n,-1
2869,0.5,fertile,adj,n,1
2870,0.5,fertile,noun,n,1
2871,1.0,fervent,adj,n,1
2872,1.0,fervently,anypos,n,1
2873,1.0,fervid,adj,n,1
2874,1.0,fervidly,anypos,n,1
2875,1.0,fervor,noun,n,1
2876,0.5,feverish,adj,n,-1
2877,1.0,festive,adj,n,1
2878,1.0,fetid,adj,n,-1
2879,0.5,fever,noun,n,-1
2880,1.0,fiasco,noun,n,-1
2881,0.5,fiat,adj,n,-1
2882,0.5,fiat,noun,n,-1
2883,1.0,fib,noun,n,-1
2884,1.0,fib,verb,y,-1
2885,1.0,fibber,noun,n,-1
2886,1.0,fickle,adj,n,-1
2887,0.5,fiction,adj,n,-1
2888,0.5,fiction,noun,n,-1
2889,0.5,fictional,adj,n,-1
2890,1.0,fictitious,adj,n,-1
2891,1.0,fidelity,noun,n,1
2892,1.0,fidget,verb,y,-1
2893,1.0,fidgety,adj,n,-1
2894,1.0,fiend,noun,n,-1
2895,1.0,fiendish,adj,n,-1
2896,0.5,fierce,adj,n,-1
2897,0.5,fiery,adj,n,1
2898,0.5,fight,adj,n,-1
2899,0.5,fight,noun,n,-1
2900,0.5,figurehead,adj,n,-1
2901,0.5,figurehead,noun,n,-1
2902,1.0,filth,noun,n,-1
2903,1.0,filthy,adj,n,-1
2904,0.5,finagle,verb,y,-1
2905,1.0,finally,anypos,y,0
2906,0.5,fine,adj,n,1
2907,0.5,fine,verb,y,-1
2908,1.0,finely,adj,n,1
2909,0.5,firm,adj,n,0
2910,0.5,firm,noun,n,0
2911,0.5,firmly,adverb,n,0
2912,0.5,first-class,adj,n,1
2913,1.0,first-rate,adj,n,1
2914,0.5,fissures,adj,n,-1
2915,0.5,fissures,noun,n,-1
2916,0.5,fist,noun,n,-1
2917,1.0,fit,adj,n,1
2918,1.0,fitting,adj,n,1
2919,1.0,fixer,adj,n,0
2920,1.0,fixer,noun,n,0
2921,1.0,flabbergast,verb,y,-1
2922,1.0,flabbergasted,anypos,n,-1
2923,0.5,flagging,adj,n,-1
2924,1.0,flagrant,anypos,n,-1
2925,1.0,flagrantly,anypos,n,-1
2926,0.5,flair,noun,n,1
2927,1.0,flak,adj,n,-1
2928,1.0,flak,noun,n,-1
2929,0.5,flake,noun,n,-1
2930,0.5,flakey,adj,n,-1
2931,0.5,flaky,adj,n,-1
2932,0.5,flame,adj,n,1
2933,0.5,flame,noun,n,1
2934,0.5,flash,adj,n,-1
2935,0.5,flash,noun,n,-1
2936,0.5,flashy,anypos,y,-1
2937,1.0,flat-out,anypos,n,-1
2938,1.0,flatter,verb,y,1
2939,1.0,flattering,adj,n,1
2940,1.0,flatteringly,adverb,n,1
2941,1.0,flaunt,verb,y,-1
2942,0.5,flaw,adj,n,-1
2943,0.5,flaw,noun,n,-1
2944,0.5,flaws,noun,n,-1
2945,0.5,flawed,adj,n,-1
2946,0.5,flawed,noun,n,-1
2947,1.0,flawless,adj,n,1
2948,1.0,flawlessly,adverb,n,1
2949,1.0,fleer,verb,y,-1
2950,0.5,fleeting,adj,n,-1
2951,1.0,flexible,adj,n,1
2952,1.0,flighty,adj,n,-1
2953,1.0,flimflam,noun,n,-1
2954,0.5,flimsy,adj,n,-1
2955,1.0,flirt,verb,y,-1
2956,1.0,flirty,anypos,y,-1
2957,0.5,floor,verb,y,0
2958,1.0,floored,anypos,y,-1
2959,1.0,flounder,verb,y,-1
2960,1.0,floundering,anypos,n,-1
2961,1.0,flourish,adj,n,1
2962,1.0,flourishing,adj,n,1
2963,1.0,flout,verb,y,-1
2964,0.5,fluent,adj,n,1
2965,0.5,fluster,verb,y,-1
2966,1.0,foe,noun,n,-1
2967,1.0,fond,adj,n,1
2968,1.0,fondly,adverb,n,1
2969,1.0,fondness,noun,n,1
2970,1.0,fool,anypos,y,-1
2971,1.0,foolhardy,adj,n,-1
2972,1.0,foolish,anypos,y,-1
2973,1.0,foolishly,anypos,n,-1
2974,1.0,foolishness,noun,n,-1
2975,0.5,foolproof,adj,n,1
2976,1.0,forbid,adj,n,-1
2977,1.0,forbidden,adj,n,-1
2978,0.5,forbidding,adj,n,-1
2979,0.5,forbidding,noun,n,-1
2980,0.5,force,verb,y,-1
2981,0.5,forceful,adj,n,-1
2982,1.0,foreboding,adj,n,-1
2983,1.0,forebodingly,adverb,n,-1
2984,1.0,foremost,adj,n,1
2985,1.0,forsee,noun,n,0
2986,1.0,foresight,noun,n,1
2987,1.0,foretell,verb,y,0
2988,0.5,forfeit,verb,y,-1
2989,1.0,forgave,verb,n,1
2990,0.5,forged,adj,n,-1
2991,1.0,forget,verb,y,-1
2992,1.0,forgetful,anypos,n,-1
2993,1.0,forgetfully,anypos,n,-1
2994,1.0,forgetfulness,noun,n,-1
2995,1.0,forgive,verb,y,1
2996,1.0,forgiven,adj,n,1
2997,1.0,forgiveness,noun,n,1
2998,1.0,forgiving,anypos,n,1
2999,1.0,forgivingly,anypos,n,1
3000,1.0,forlorn,adj,n,-1
3001,1.0,forlornly,adverb,n,-1
3002,1.0,formidable,adj,n,-1
3003,1.0,forsake,verb,y,-1
3004,1.0,forsaken,anypos,n,-1
3005,1.0,forswear,verb,y,-1
3006,0.5,forthright,adj,n,0
3007,1.0,fortitude,noun,n,1
3008,1.0,fortress,adj,n,0
3009,1.0,fortress,noun,n,0
3010,1.0,fortuitous,adj,n,1
3011,1.0,fortuitously,adj,n,1
3012,0.5,fortunate,adj,n,1
3013,1.0,fortunate,anypos,y,1
3014,1.0,fortunately,anypos,y,1
3015,1.0,fortune,adj,n,1
3016,1.0,fortune,noun,n,1
3017,1.0,foul,adj,n,-1
3018,1.0,foul,adverb,n,-1
3019,0.5,foul,verb,y,-1
3020,1.0,foully,adverb,n,-1
3021,1.0,foulness,noun,n,-1
3022,1.0,fractious,adj,n,-1
3023,1.0,fractiously,anypos,n,-1
3024,0.5,fracture,noun,n,-1
3025,0.5,fracture,verb,y,-1
3026,0.5,fragile,adj,n,-1
3027,0.5,fragile,noun,n,-1
3028,0.5,fragmented,adj,n,-1
3029,1.0,fragrant,adj,n,1
3030,0.5,frail,adj,n,-1
3031,1.0,frank,adj,n,1
3032,1.0,frankly,anypos,n,0
3033,1.0,frantic,adj,n,-1
3034,1.0,frantically,anypos,n,-1
3035,1.0,franticly,anypos,n,-1
3036,1.0,fraternize,verb,y,-1
3037,0.5,fraud,adj,n,-1
3038,0.5,fraud,noun,n,-1
3039,0.5,fraudulent,adj,n,-1
3040,1.0,fraught,adj,n,-1
3041,1.0,fraught,noun,n,-1
3042,1.0,freak,noun,n,-1
3043,1.0,freak,verb,y,-1
3044,1.0,freakish,adj,n,-1
3045,1.0,freakish,anypos,n,-1
3046,1.0,freakish,anypos,y,-1
3047,1.0,freakishly,anypos,n,-1
3048,1.0,frazzle,noun,n,-1
3049,1.0,frazzle,verb,y,-1
3050,1.0,frazzled,adj,n,-1
3051,0.5,free,adj,n,1
3052,0.5,freedom,adj,n,1
3053,0.5,freedom,noun,n,1
3054,0.5,freedoms,adj,n,1
3055,0.5,freedoms,noun,n,1
3056,1.0,frenetic,adj,n,-1
3057,1.0,frenetically,anypos,n,-1
3058,1.0,frenzied,adj,n,-1
3059,1.0,frenzy,noun,n,-1
3060,0.5,frequent,adj,n,0
3061,0.5,fresh,adj,n,1
3062,1.0,fret,verb,y,-1
3063,1.0,fretful,adj,n,-1
3064,1.0,friction,adj,n,-1
3065,1.0,friction,noun,n,-1
3066,1.0,frictions,adj,n,-1
3067,1.0,frictions,noun,n,-1
3068,0.5,friend,adj,n,1
3069,0.5,friend,noun,n,1
3070,1.0,friendliness,adj,n,1
3071,1.0,friendliness,noun,n,1
3072,1.0,friendly,adj,n,1
3073,0.5,friends,adj,n,1
3074,0.5,friends,noun,n,1
3075,0.5,friendship,adj,n,1
3076,0.5,friendship,noun,n,1
3077,1.0,friggin,anypos,n,-1
3078,1.0,fright,anypos,y,-1
3079,1.0,fright,noun,n,-1
3080,1.0,frighten,verb,y,-1
3081,1.0,frightening,adj,n,-1
3082,1.0,frighteningly,adj,n,-1
3083,1.0,frighteningly,anypos,n,-1
3084,1.0,frightful,adj,n,-1
3085,1.0,frightfully,anypos,n,-1
3086,0.5,frigid,adj,n,-1
3087,1.0,frivolous,adj,n,-1
3088,1.0,frolic,verb,y,1
3089,1.0,frown,adj,n,-1
3090,1.0,frown,noun,n,-1
3091,0.5,frozen,adj,n,-1
3092,0.5,fruitful,adj,n,1
3093,1.0,fruitless,adj,n,-1
3094,1.0,fruitlessly,anypos,n,-1
3095,0.5,fumble,verb,y,-1
3096,1.0,fun,verb,y,-1
3097,1.0,frustrate,verb,y,-1
3098,1.0,frustrated,adj,n,-1
3099,1.0,frustrating,adj,n,-1
3100,1.0,frustrating,anypos,n,-1
3101,1.0,frustratingly,anypos,n,-1
3102,1.0,frustration,noun,n,-1
3103,1.0,fudge,adj,n,-1
3104,1.0,fudge,noun,n,-1
3105,1.0,fudge,verb,y,-1
3106,0.5,fugitive,adj,n,-1
3107,0.5,fulfillment,adj,n,1
3108,0.5,fulfillment,noun,n,1
3109,0.5,full,adj,n,0
3110,0.5,fully,adverb,n,0
3111,0.5,full-blown,adj,n,-1
3112,0.5,full-fledged,adj,n,1
3113,0.5,full-scale,adj,n,0
3114,1.0,fulminate,verb,y,-1
3115,1.0,fume,verb,y,-1
3116,1.0,fun,adj,n,1
3117,0.5,functional,adj,n,1
3118,1.0,fundamental,adj,n,0
3119,1.0,fundamentally,adverb,n,0
3120,0.5,fundamentalism,adj,n,-1
3121,0.5,fundamentalism,noun,n,-1
3122,0.5,funded,adj,n,0
3123,1.0,funny,adj,n,1
3124,1.0,funny,anypos,y,1
3125,1.0,furious,adj,n,-1
3126,1.0,furiously,anypos,n,-1
3127,1.0,furor,noun,n,-1
3128,0.5,further,anypos,y,0
3129,1.0,furthermore,anypos,y,0
3130,1.0,fury,noun,n,-1
3131,1.0,fuss,adj,n,-1
3132,1.0,fuss,noun,n,-1
3133,1.0,fuss,verb,y,-1
